,gene,pval,padj,lfc
2534,Strn4,0.49580975147764283,0.578766474497737,0.06252787634582191
4349,Pfkfb4,0.49580975147764283,0.578766474497737,-0.0590361021967345
2638,Josd2,0.49580975147764283,0.578766474497737,0.024227730290566463
5782,Tpm1,0.49642558300339445,0.5794169764809558,-0.09150761079760539
5441,Gm4045,0.49704182219595505,0.5799309761746176,0.041740540819148464
3885,Cep295,0.49704182219595505,0.5799309761746176,-0.022756906027374235
1096,Eif3c,0.49704182219595505,0.5799309761746176,-0.08458564300020921
7315,Hba-a2,0.49827552232481687,0.5809593096475443,-0.02053037613030284
2660,Txnl1,0.49827552232481687,0.5809593096475443,0.04556783453918456
6918,Slc45a4,0.49827552232481687,0.5809593096475443,-0.013216413576463637
7603,Smim14,0.49827552232481687,0.5809593096475443,0.03998797281236843
622,Tspan9,0.49827552232481687,0.5809593096475443,0.018075538114966427
6036,Ccndbp1,0.49827552232481687,0.5809593096475443,-0.088323183085949
3908,Gm5879,0.49951084934106604,0.5821252011463266,-0.08179867915121264
3498,Gm7504,0.49951084934106604,0.5821252011463266,-0.10982488547045488
4177,Pusl1,0.49951084934106604,0.5821252011463266,-0.051431135066702716
3035,Ubqln1,0.49951084934106604,0.5821252011463266,0.037764015588019006
6544,Cep97,0.5007478007058832,0.583291886539892,0.005217744959802317
5254,Prps1,0.5007478007058832,0.583291886539892,-0.11925568990881885
876,Tmem181b-ps,0.5007478007058832,0.583291886539892,-0.034865400879344755
6189,Sos1,0.5007478007058832,0.583291886539892,-0.07298564699544663
3497,Vamp2,0.5013668847213446,0.5839442654283332,0.08291922473975966
78,Zfp651,0.5019863738648005,0.5842530819581732,-0.08263166863409133
6821,Cyb561,0.5019863738648005,0.5842530819581732,-0.05362817496007111
2129,Gm7536,0.5019863738648005,0.5842530819581732,-0.10009068323523973
2914,Bhlhe41,0.5019863738648005,0.5842530819581732,0.0620348168330791
6325,Arel1,0.5019863738648005,0.5842530819581732,-0.09630051042578192
6711,Gm1821,0.5019863738648005,0.5842530819581732,0.03996715591542177
5395,Dcun1d5,0.5032265662477091,0.5856276226195255,-0.08047568478412703
2271,Sidt1,0.5044683752688692,0.5867966650834713,0.0012514663746490129
8474,Pnma2,0.5044683752688692,0.5867966650834713,0.04436137163114573
3297,Phf13,0.5044683752688692,0.5867966650834713,-0.029002338432388974
6670,Exoc7,0.5044683752688692,0.5867966650834713,-0.06870371361449834
2161,St8sia5,0.5057117983269181,0.5881738562012934,0.04292555656352892
6798,Zfp706,0.5069568328048795,0.5891370782260863,0.04225676950315549
691,Eif1,0.5069568328048795,0.5891370782260863,0.007006283409284109
2517,Dus3l,0.5069568328048795,0.5891370782260863,0.007257566514009994
7052,Gm6472,0.5069568328048795,0.5891370782260863,0.009998954087127032
8700,Mfsd4a,0.5069568328048795,0.5891370782260863,-0.032631267148914844
4924,Gm12174,0.5069568328048795,0.5891370782260863,0.04950453172897795
2159,Nfyb,0.5069568328048795,0.5891370782260863,-0.07971585042548845
221,Zzef1,0.5082034760701735,0.5905164421848985,-0.092988794451494
2757,Cspp1,0.5094517254746258,0.5916888847288652,-0.11720706655936208
5577,Zfp236,0.5094517254746258,0.5916888847288652,-0.038045105607884544
8947,Eya1,0.5094517254746258,0.5916888847288652,-0.11883336786528709
698,D10Jhu81e,0.5094517254746258,0.5916888847288652,-0.025884294347407355
9401,Gm6134,0.5107015783544782,0.5928620880850566,0.016568883471946627
6053,Sgk1,0.5107015783544782,0.5928620880850566,-0.08579585305054671
2205,Itfg1,0.5107015783544782,0.5928620880850566,-0.08741912405919994
2350,Nudcd3,0.5107015783544782,0.5928620880850566,-0.05062424465822346
9498,Ptprd,0.5113271052609961,0.5935186028800933,-0.10462567991961347
3581,Coq8a,0.5119530320303983,0.5939663827696412,-0.05066721768434235
3953,Brinp1,0.5119530320303983,0.5939663827696412,0.05651050192413898
9370,Plekhb2,0.5119530320303983,0.5939663827696412,0.062153757999360515
7318,Pmepa1,0.5119530320303983,0.5939663827696412,0.020805230130107155
183,Rasl10b,0.5132060838074906,0.5950712361823142,-0.04198201866299911
7449,Psmd10,0.5132060838074906,0.5950712361823142,-0.05303308836221543
5146,Chd3,0.5132060838074906,0.5950712361823142,0.05915065567868094
3722,Riok3,0.5132060838074906,0.5950712361823142,0.02744727912570344
5267,Ntrk2,0.5132060838074906,0.5950712361823142,-0.03235452719897136
4953,Rps18-ps3,0.514460730975306,0.596037008026549,-0.0440396399236489
6043,Itgav,0.514460730975306,0.596037008026549,-0.09762342116139511
6168,Map1lc3a,0.514460730975306,0.596037008026549,0.08055607888855931
3779,Rps19-ps13,0.514460730975306,0.596037008026549,-0.061274137537790985
8616,Jak1,0.514460730975306,0.596037008026549,0.027828232923264196
1200,Nptx1,0.514460730975306,0.596037008026549,-0.08084284861795688
1536,Klhl22,0.514460730975306,0.596037008026549,-0.08845540037014832
4338,Bcl6,0.515716970807855,0.5971427893494977,-0.059062506000309156
2269,Edil3,0.515716970807855,0.5971427893494977,-0.10234109338126984
3725,Pomgnt1,0.515716970807855,0.5971427893494977,-0.05281185393658472
5117,2010107E04Rik,0.515716970807855,0.5971427893494977,0.08389883297774325
739,Arih2,0.515716970807855,0.5971427893494977,-0.0014145018066233916
8741,Hrasls,0.5169748005636161,0.5985291634845938,-0.060466036085667696
5611,Trp53inp2,0.5176043108017323,0.5991878594385136,-0.0666499552238573
9712,Ints1,0.51823421748555,0.599636387553748,-0.004988282363284746
611,Gdpd5,0.51823421748555,0.599636387553748,-0.035754778205332016
769,Gm14270,0.51823421748555,0.599636387553748,-0.015329155917297221
6633,Repin1,0.51823421748555,0.599636387553748,-0.0813122253788805
2363,Fam171b,0.5194952188011092,0.6008143791909484,-0.0926571552615254
4987,Pfn4,0.5194952188011092,0.6008143791909484,-0.039559425768733725
1725,Rap1b,0.5194952188011092,0.6008143791909484,-0.05632855940082848
3398,Fam178a,0.5194952188011092,0.6008143791909484,-0.03258172477795718
2391,Mrpl41,0.5207578017222515,0.6020634489234818,-0.05113877678266654
5150,Plpp3,0.5207578017222515,0.6020634489234818,-0.03247194685269594
4477,Lsm14a,0.5207578017222515,0.6020634489234818,-0.0746544983410189
5819,Gm6265,0.5220219634454513,0.603102100241253,-0.08799504925492485
2180,RP23-464F18.3,0.5220219634454513,0.603102100241253,-0.028649739601901203
8671,Arl6ip1,0.5220219634454513,0.603102100241253,-0.07045806266338861
2813,Necab3,0.5220219634454513,0.603102100241253,-0.030290392025141166
8543,Wbscr22,0.5220219634454513,0.603102100241253,-0.06427251127396705
5218,Rab6b,0.5220219634454513,0.603102100241253,0.13942198011038265
8026,Stxbp6,0.523287701151712,0.6044232606531099,-0.05324130755741141
3223,Necab2,0.523287701151712,0.6044232606531099,0.019917578849223183
5922,Srgap3,0.5245550120065798,0.6054629254207321,0.022154470263538784
7986,Anapc11,0.5245550120065798,0.6054629254207321,-0.07831422703036406
8756,Myh14,0.5245550120065798,0.6054629254207321,-0.07852657998891566
7284,Matn2,0.5245550120065798,0.6054629254207321,-0.06059880867598011
8521,Srgap1,0.5245550120065798,0.6054629254207321,0.019592118781842416
7257,Ccng2,0.5245550120065798,0.6054629254207321,-0.06427905174263504
7168,Tmem170b,0.5258238931601558,0.6067151592061373,-0.043370151069742846
2198,Zer1,0.5258238931601558,0.6067151592061373,-0.07156425315990234
3214,Serpina3n,0.5258238931601558,0.6067151592061373,-0.07251672048748858
7973,Gatad2a,0.527094341747109,0.6079683249276144,0.01790716106721213
9784,Zfp689,0.527094341747109,0.6079683249276144,0.027476116932396266
6817,Fbxo9,0.527094341747109,0.6079683249276144,-0.08910896087590192
4707,Rfng,0.5283663548866906,0.6092934315064727,0.07556059271676752
8007,Asb13,0.5283663548866906,0.6092934315064727,0.01301354014483369
2289,Tomm34,0.5296399296827474,0.6104063169095317,-0.08406506546435821
5558,Scyl3,0.5296399296827474,0.6104063169095317,0.005436985924602844
7754,Map3k4,0.5296399296827474,0.6104063169095317,-0.03500951391614393
9724,Mtcl1,0.5296399296827474,0.6104063169095317,-0.07420955503572202
3274,Zfp287,0.5296399296827474,0.6104063169095317,0.02076867926258874
4247,Usp10,0.5309150632237353,0.61159090829907,-0.05035664003160001
467,Trim44,0.5309150632237353,0.61159090829907,0.07136414166218596
1386,Wdr83,0.5309150632237353,0.61159090829907,-0.0549163486830313
1653,Cxx1a,0.5309150632237353,0.61159090829907,0.15994228109439668
6310,Supt7l,0.532191752582734,0.6126335825344411,0.1177456430350361
3640,Psme2,0.532191752582734,0.6126335825344411,0.01251583336568629
8495,Slc25a28,0.532191752582734,0.6126335825344411,-0.06286809930949389
3064,Tmem35a,0.532191752582734,0.6126335825344411,-0.04790154316365314
9175,Gm2415,0.532191752582734,0.6126335825344411,-0.014444514274778442
7035,Erlin2,0.532191752582734,0.6126335825344411,-0.013838874760935482
502,Necap1,0.5328306797751241,0.613226374478281,-0.049251332303763995
6180,Wasf3,0.5328306797751241,0.613226374478281,-0.1014917810818865
793,Mrpl2,0.5334699948174617,0.6138907361555367,-0.016606744012313435
4514,Agpat1,0.5347497869702897,0.6152918867756544,-0.030266793767631306
1503,Camsap2,0.5353902633375394,0.6159571898125685,0.04446468222631239
2432,Sulf2,0.5360311260682566,0.6165510905933337,0.03534716235753077
2100,Npr2,0.5360311260682566,0.6165510905933337,-0.04356266802781139
3549,Armc6,0.5373140091230846,0.6176676147170203,-0.06772149948553441
702,Pcnx4,0.5373140091230846,0.6176676147170203,-0.033474048267742695
6354,Sub1,0.5373140091230846,0.6176676147170203,-0.09742337001154144
9526,Olfm2,0.5373140091230846,0.6176676147170203,0.04301721983384876
6139,Rpgr,0.5373140091230846,0.6176676147170203,0.03336870341046794
741,Adipor2,0.5385984331311945,0.6188564807162493,0.048397268394703374
6648,Cul1,0.5385984331311945,0.6188564807162493,-0.08163439665720063
8216,Plac9a,0.5385984331311945,0.6188564807162493,0.0026735882003228184
4161,Rftn1,0.5385984331311945,0.6188564807162493,-0.05604855598606129
4407,Tppp,0.5398843950737214,0.6200460088767502,-0.09652047646563844
2354,Cisd1,0.5398843950737214,0.6200460088767502,-0.07414434905322143
4851,Arf5,0.5398843950737214,0.6200460088767502,0.053556567246117126
7028,Mib2,0.5398843950737214,0.6200460088767502,-0.06287087032408678
1853,Gnai3,0.541171891916531,0.6212361947934836,-0.0005440696145173618
6893,Gm13437,0.541171891916531,0.6212361947934836,-0.029617221278051886
4639,Jam3,0.541171891916531,0.6212361947934836,0.063120218841477
6632,Mios,0.541171891916531,0.6212361947934836,-0.08581595117870755
9759,Zbtb37,0.5424609206102353,0.62235485186096,0.031155550523267017
5932,Drg1,0.5424609206102353,0.62235485186096,-0.04478133288137354
9598,Dhrs7,0.5424609206102353,0.62235485186096,-0.0480416511452999
2411,Ampd3,0.5424609206102353,0.62235485186096,0.03127937849066598
3657,Boc,0.5424609206102353,0.62235485186096,0.008421002994607463
6804,Inha,0.5437514780902095,0.6237631461904503,-0.025608355728616417
2695,Zfp422,0.5450435612766088,0.6251728639663178,0.03238732738596006
7680,Rgs4,0.5463371670743847,0.6264387568227734,-0.05912624130502486
7472,Rps12-ps19,0.5463371670743847,0.6264387568227734,0.0017168366180886352
9315,Cdipt,0.5463371670743847,0.6264387568227734,0.02993368143584796
9384,Capn2,0.5476322923733037,0.6277782466337304,-0.05418967153721432
7400,Bnip3,0.5476322923733037,0.6277782466337304,-0.048499764764663666
3767,Hid1,0.5489289340479628,0.6291188536302706,0.0014437831773097543
7849,Mlh1,0.5489289340479628,0.6291188536302706,-0.022948149836299336
178,Krtcap2,0.5502270889578091,0.6304605734375267,-0.04868903739611863
3008,Gm12967,0.5502270889578091,0.6304605734375267,-0.057446867465406726
2696,Dnm1l,0.5515267539471563,0.6318034016673479,-0.04363176176248107
1904,Tor1a,0.5515267539471563,0.6318034016673479,-0.032472753875152804
737,Ccdc47,0.5528279258452042,0.6330007720354868,-0.06494985088654115
6813,Slc16a7,0.5528279258452042,0.6330007720354868,0.016048882462313507
4709,Gm42845,0.5528279258452042,0.6330007720354868,-0.03849156020598343
6353,Tmco1,0.5528279258452042,0.6330007720354868,-0.07989855033442961
6612,Gm6395,0.5534790758899875,0.6336730121258703,0.07010179408063166
5082,Gtf2i,0.5541306014660565,0.6341987552410571,0.03983531971235443
264,Phf20l1,0.5541306014660565,0.6341987552410571,-0.05697960899494614
2886,Sult4a1,0.5541306014660565,0.6341987552410571,0.05507866447681753
19,1500011B03Rik,0.5554347776087389,0.6354708285975778,-0.09232563871601052
4218,Wnk1,0.5554347776087389,0.6354708285975778,0.03112265912301382
9768,Nrsn1,0.5554347776087389,0.6354708285975778,-0.09999615346893975
9247,Abca1,0.5567404510572203,0.6368173525620395,-0.07053567977541153
6517,Rad23b,0.5567404510572203,0.6368173525620395,-0.07355257267907778
8035,Mtmr4,0.5580476185804288,0.6380174610673967,0.008013029665248972
9029,Madd,0.5580476185804288,0.6380174610673967,-0.06795360434597697
2409,Cmbl,0.5580476185804288,0.6380174610673967,-0.004238856250307954
4062,Hypk,0.5580476185804288,0.6380174610673967,0.008205876960251324
1826,Vstm2a,0.5593562769322744,0.6393658749498545,0.033289212845638794
6478,Nudc,0.5593562769322744,0.6393658749498545,-0.08839779445327522
7863,Nxph1,0.5606664228516666,0.6407153657469721,-0.07048673972301778
9511,Cpne3,0.5606664228516666,0.6407153657469721,-0.008115241911993643
7792,Aig1,0.5619780530625353,0.6418435556393053,0.06656391157447228
18,Wdr83os,0.5619780530625353,0.6418435556393053,0.015838031697954058
2148,Ulk2,0.5619780530625353,0.6418435556393053,-0.09160735501802186
7230,Kif3b,0.5619780530625353,0.6418435556393053,-0.06807914686356398
2874,Gm7331,0.5619780530625353,0.6418435556393053,-0.003929394587882662
5820,Dennd5a,0.563291164273851,0.6431947701017091,-0.061851503286762366
4941,Bdh1,0.563291164273851,0.6431947701017091,-0.05993200743072524
8823,Ddx1,0.5646057531796445,0.6444726798438009,-0.07362093569187333
4242,Ergic2,0.5646057531796445,0.6444726798438009,-0.08955613822335806
8889,Cacfd1,0.5646057531796445,0.6444726798438009,-0.06741763127328237
7081,Fip1l1,0.5659218164590287,0.6457513875696853,0.009498256085733736
1060,Tceal3,0.5659218164590287,0.6457513875696853,-0.058812380648539
6071,Galnt16,0.5659218164590287,0.6457513875696853,0.056388457306584705
6296,Gm16053,0.5672393507762197,0.6470308886462748,0.005145020520457955
4655,Igfbp6,0.5672393507762197,0.6470308886462748,-0.037885187883647475
1196,Fem1b,0.5672393507762197,0.6470308886462748,0.03923006093355852
3868,Rala,0.5678986685274916,0.647708269280894,-0.06330211338769942
8395,Cabin1,0.5685583527805564,0.648161763546675,0.0005760122997306993
5045,Blvra,0.5685583527805564,0.648161763546675,-0.051198452216284274
8566,Vhl,0.5685583527805564,0.648161763546675,-0.08816861929905873
584,Ndufab1,0.5685583527805564,0.648161763546675,-0.0784724949769009
3167,Myo18a,0.5698788191065238,0.6495174144494056,0.025434043809601015
5839,Zik1,0.5698788191065238,0.6495174144494056,0.047713644677981115
7803,Pik3r4,0.5712007463737739,0.6507242035785059,0.01759046819711685
3711,Cbx4,0.5712007463737739,0.6507242035785059,0.004496299678444338
5507,Dcun1d4,0.5712007463737739,0.6507242035785059,0.010197247765752593
8990,Hint3,0.5712007463737739,0.6507242035785059,-0.007228289667835064
706,Nbl1,0.5725241311871475,0.6519315411872065,0.06954425343219217
1928,Tctn2,0.5725241311871475,0.6519315411872065,-0.024307154107845896
3224,Rpsa-ps1,0.5725241311871475,0.6519315411872065,0.012499928839315722
7666,Mzt1,0.5725241311871475,0.6519315411872065,-0.03634811019590867
1277,Hmg20a,0.5738489701366971,0.6532897424122376,-0.05873413248430914
7755,Ttc17,0.5738489701366971,0.6532897424122376,-0.016339655045114476
4794,Rps27-ps1,0.5765029967307256,0.6554814557702641,0.017900674465022526
6703,2410015M20Rik,0.5765029967307256,0.6554814557702641,-0.054092666163541026
6740,Sh3kbp1,0.5765029967307256,0.6554814557702641,-0.0012110402826230882
7376,Phactr1,0.5765029967307256,0.6554814557702641,0.0933475810536617
8243,Tmem87b,0.5765029967307256,0.6554814557702641,0.0334776689423224
2211,Ube2d2a,0.5765029967307256,0.6554814557702641,-0.05130787262360492
7634,Gm12944,0.5765029967307256,0.6554814557702641,0.009867127936335152
947,Gm16020,0.5765029967307256,0.6554814557702641,-0.005226996391941796
6460,Gm5525,0.5765029967307256,0.6554814557702641,-0.07090355710388341
8080,Shisa5,0.5765029967307256,0.6554814557702641,-0.05462849093469213
5581,Smyd3,0.5765029967307256,0.6554814557702641,0.010156909111276313
7504,Ptpn5,0.5778321774815693,0.6567662835277075,0.058710288231626606
7642,Arhgef9,0.5778321774815693,0.6567662835277075,-0.04761405182690215
4756,Gpcpd1,0.5778321774815693,0.6567662835277075,-0.047283450024989016
9160,Habp4,0.5784973082052263,0.6573712233028145,0.039486463786904125
9318,Dbn1,0.5784973082052263,0.6573712233028145,-0.06556443964687109
5176,Gnb1,0.5791627985813652,0.6576741926498446,0.10405839245218296
8758,Mogs,0.5791627985813652,0.6576741926498446,-0.04348270690796241
47,Lix1l,0.5791627985813652,0.6576741926498446,0.01984905319757857
4098,Dusp8,0.5791627985813652,0.6576741926498446,0.07171264209054407
4653,Tbcb,0.5791627985813652,0.6576741926498446,-0.025166499233618467
8375,Dmtn,0.5791627985813652,0.6576741926498446,0.006484731742224525
8328,Gab1,0.5804948565465644,0.6588843065414366,-0.064143493358503
9381,Gm6204,0.5804948565465644,0.6588843065414366,-0.0697120292338207
7304,Nfasc,0.5804948565465644,0.6588843065414366,0.03595861287449953
6727,Orc4,0.5804948565465644,0.6588843065414366,-0.05164851288427741
965,Sestd1,0.5818283478789681,0.6600192461376713,-0.036970626631222636
1212,Rab21,0.5818283478789681,0.6600192461376713,-0.07270231545764538
2835,Tmem41b,0.5818283478789681,0.6600192461376713,-0.005886724952596012
8515,Pcx,0.5818283478789681,0.6600192461376713,0.007898416249887852
1205,Sdf4,0.5818283478789681,0.6600192461376713,0.04091221915179144
8233,Prkcb,0.5824956299606845,0.6607004433846654,0.08223976398745592
9300,Timm9,0.5831632690657513,0.6610030042240466,-0.04118924849138672
3472,Gm7380,0.5831632690657513,0.6610030042240466,0.057444097499766755
3834,Wdr36,0.5831632690657513,0.6610030042240466,-0.0023186421818364167
3685,Mydgf,0.5831632690657513,0.6610030042240466,0.016773146191846777
401,Fbxo11,0.5831632690657513,0.6610030042240466,-0.05625800454144958
3430,Gm7899,0.5831632690657513,0.6610030042240466,0.039403491076068775
